track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
7,KLIX20200702_104924_V06,-12.281,0.625,249.764,301.995,12.968,-90.086,30.327,6483.878,25138.011,20200702_054924
7,KLIX20200702_110027_V06,-1.231,0.429,252.977,303.127,21.715,-90.070,30.322,10857.310,23563.272,20200702_060027
7,KLIX20200702_110536_V06,3.919,0.744,253.283,303.572,27.520,-90.068,30.320,13760.200,23426.787,20200702_060536
7,KLIX20200702_111114_V06,9.552,0.774,258.290,307.860,33.148,-90.042,30.301,16574.087,21222.047,20200702_061114
7,KLIX20200702_111636_V06,14.919,0.621,261.476,309.558,37.990,-90.026,30.293,18995.079,19846.155,20200702_061636
7,KLIX20200702_112157_V06,20.269,0.179,265.291,306.905,42.621,-90.006,30.305,21310.694,17694.496,20200702_062157
7,KLIX20200702_112717_V06,25.602,0.178,249.609,300.578,30.482,-90.087,30.334,15241.056,25197.395,20200702_062717
9,KLIX20200702_110027_V06,-1.231,0.549,433.259,526.607,17.029,-89.139,29.313,8514.431,131442.752,20200702_060027
9,KLIX20200702_110536_V06,3.919,0.501,433.886,526.918,23.483,-89.136,29.311,11741.616,131735.605,20200702_060536
9,KLIX20200702_111114_V06,9.552,0.388,437.888,527.549,26.631,-89.116,29.308,13315.691,133033.584,20200702_061114
9,KLIX20200702_111636_V06,14.919,0.299,436.878,524.858,31.439,-89.121,29.321,15719.456,131621.295,20200702_061636
9,KLIX20200702_112157_V06,20.269,0.336,436.829,525.420,37.617,-89.121,29.318,18808.675,131848.929,20200702_062157
4,KLIX20200703_103853_V06,-23.217,0.142,245.287,300.385,6.671,-90.110,30.335,3335.621,27356.947,20200703_053853
4,KLIX20200703_104403_V06,-18.051,0.517,247.740,301.091,12.275,-90.097,30.331,6137.544,26135.592,20200703_054403
4,KLIX20200703_104939_V06,-12.451,-1.000,249.911,301.717,18.868,-90.086,30.329,9434.159,25059.301,20200703_054939
4,KLIX20200703_110222_V06,0.266,0.711,252.141,303.236,17.158,-90.074,30.322,8578.878,23984.332,20200703_060222
4,KLIX20200703_110829_V06,6.383,0.657,255.941,305.712,22.648,-90.054,30.311,11323.964,22213.859,20200703_060829
4,KLIX20200703_111423_V06,12.283,0.546,256.347,306.407,27.515,-90.052,30.308,13757.522,22060.355,20200703_061423
4,KLIX20200703_112029_V06,18.383,0.387,259.199,310.227,28.495,-90.037,30.290,14247.697,21031.768,20200703_062029
4,KLIX20200703_112636_V06,24.499,0.052,260.968,314.378,35.087,-90.028,30.272,17543.635,20797.821,20200703_062636
18,KLIX20200703_122106_V06,78.999,0.200,40.965,62.831,43.803,-91.187,31.399,21901.730,175604.537,20200703_072106
18,KLIX20200703_122645_V06,84.649,0.088,44.713,61.918,52.260,-91.167,31.404,26129.908,174538.144,20200703_072645
2,KLIX20200703_103302_V06,-29.067,0.308,328.746,106.954,4.934,-89.674,31.207,2467.171,97587.089,20200703_053302
7,KLIX20200703_104939_V06,-12.451,0.644,251.919,304.348,10.266,-90.075,30.317,5132.784,24138.604,20200703_054939
10,KLIX20200703_110222_V06,0.266,0.052,247.679,376.347,12.836,-90.096,29.992,6418.016,46277.289,20200703_060222
11,KLIX20200703_110829_V06,6.383,0.092,444.428,297.436,14.396,-89.074,30.346,7198.009,72225.172,20200703_060829
14,KLIX20200703_112029_V06,18.383,0.143,451.134,529.113,14.956,-89.048,29.301,7477.757,137235.523,20200703_062029
