track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
2,KDAX20220226_145036_V06,7.827,0.060,263.237,125.784,32.384,-121.890,39.286,16191.921,89026.112,20220226_065036
1,KDAX20220227_143614_V06,-5.145,0.293,324.602,84.587,9.577,-121.534,39.471,4788.467,108406.847,20220227_063614
1,KDAX20220227_144316_V06,1.889,0.070,326.376,84.051,16.322,-121.523,39.474,8160.800,108776.699,20220227_064316
1,KDAX20220228_142501_V06,-14.953,0.735,287.888,379.887,25.544,-121.746,38.141,12771.940,40399.895,20220228_062501
3,KDAX20220228_143904_V06,-0.903,0.059,268.411,493.538,19.145,-121.856,37.629,9572.523,98049.663,20220228_063904
1,KDAX20220301_141537_V06,-22.934,0.053,290.189,518.709,9.471,-121.732,37.516,4735.598,109464.351,20220301_061537
2,KDAX20220301_142513_V06,-13.334,0.184,276.103,380.739,23.245,-121.813,38.137,11622.461,42100.786,20220301_062513
3,KDAX20220301_144426_V06,5.883,0.125,273.716,119.992,30.563,-121.829,39.312,15281.408,90958.467,20220301_064426
3,KDAX20220302_143912_V06,2.081,0.367,328.200,84.972,13.997,-121.513,39.469,6998.669,108434.520,20220302_063912
3,KDAX20220302_144847_V06,11.664,0.247,325.080,84.287,25.976,-121.531,39.473,12988.221,108583.160,20220302_064847
2,KDAX20220303_142346_V06,-11.910,0.107,277.512,399.289,12.771,-121.805,38.054,6385.498,50902.096,20220303_062346
6,KDAX20220304_143356_V06,-0.290,0.060,331.289,455.543,36.505,-121.499,37.800,18252.413,79329.161,20220304_063356
8,KDAX20220304_145510_V06,20.943,0.069,437.793,139.331,67.453,-120.879,39.222,33726.486,105831.677,20220304_065510
8,KDAX20220305_145342_V06,20.939,0.057,277.150,383.748,12.797,-121.807,38.124,6398.373,43404.912,20220305_065342
13,KDAX20220305_152717_V06,54.523,0.300,276.538,385.243,13.637,-121.810,38.117,6818.422,44206.417,20220305_072717
13,KDAX20220305_153019_V06,57.556,0.127,277.653,384.180,11.553,-121.804,38.122,5776.583,43547.919,20220305_073019
2,KDAX20220306_142631_V06,-4.771,0.062,279.882,402.056,20.360,-121.791,38.041,10180.080,52009.883,20220306_062631
2,KDAX20220306_143333_V06,2.262,0.649,281.222,404.190,29.520,-121.784,38.032,14760.163,52934.201,20220306_063333
1,KDAX20220306_141228_V06,-18.821,0.102,279.210,386.138,16.652,-121.795,38.113,8326.056,44305.450,20220306_061228
1,KDAX20220307_140913_V06,-20.590,0.109,277.232,142.511,2.508,-121.808,39.210,1253.891,79563.151,20220307_060913
4,KDAX20220308_152957_V06,61.634,0.078,283.068,380.375,17.524,-121.773,38.139,8762.224,41069.506,20220308_072957
4,KDAX20220308_153933_V06,71.234,0.218,283.287,379.162,24.274,-121.772,38.144,12136.888,40453.296,20220308_073933
3,KDAX20220312_141344_V06,-8.547,0.344,432.259,579.846,18.763,-120.931,37.238,9381.676,154763.200,20220312_061344
3,KDAX20220312_142320_V06,1.053,0.871,434.435,571.415,28.408,-120.919,37.276,14204.194,151442.404,20220312_062320
3,KDAX20220312_143257_V06,10.670,0.928,440.085,565.293,33.154,-120.887,37.303,16577.085,150003.745,20220312_063257
3,KDAX20220312_144233_V06,20.270,0.858,441.698,556.887,43.496,-120.877,37.341,21747.814,146687.927,20220312_064233
3,KDAX20220312_150147_V06,39.503,0.618,445.259,541.166,56.889,-120.856,37.412,28444.341,140766.818,20220312_070147
3,KDAX20220312_151124_V06,49.120,0.517,450.478,534.660,62.130,-120.827,37.441,31065.127,139381.520,20220312_071124
3,KDAX20220312_152100_V06,58.720,0.208,453.540,509.183,60.796,-120.808,37.556,30397.866,129741.932,20220312_072100
3,KDAX20220312_153038_V06,68.353,0.188,454.029,513.162,71.650,-120.805,37.538,35824.761,131494.291,20220312_073038
1,KDAX20220312_140408_V06,-18.147,0.225,252.045,122.784,10.345,-121.955,39.299,5172.277,91795.095,20220312_060408
1,KDAX20220312_141344_V06,-8.547,-1.000,252.045,122.784,25.609,-121.955,39.299,12804.277,91795.095,20220312_061344
1,KDAX20220312_142320_V06,1.053,0.074,257.987,122.496,21.071,-121.920,39.300,10535.351,91203.989,20220312_062320
5,KDAX20220312_144233_V06,20.270,0.068,166.486,99.346,5.287,-122.452,39.402,2643.709,120507.454,20220312_064233
4,KDAX20220313_141130_V06,-9.255,0.054,270.776,107.421,14.297,-121.846,39.368,7148.670,97392.111,20220313_071130
4,KDAX20220313_141606_V06,-4.655,0.139,271.937,107.754,20.579,-121.839,39.367,10289.493,97141.808,20220313_071606
4,KDAX20220313_142042_V06,-0.055,0.356,276.443,108.368,24.529,-121.813,39.364,12264.271,96537.194,20220313_072042
4,KDAX20220313_142518_V06,4.545,0.689,281.399,113.456,25.267,-121.785,39.341,12633.507,93734.471,20220313_072518
4,KDAX20220313_142954_V06,9.145,0.182,285.039,114.445,28.916,-121.763,39.337,14457.768,93078.380,20220313_072954
1,KDAX20220313_140654_V06,-13.855,0.144,303.419,175.375,42.826,-121.657,39.062,21412.872,62336.133,20220313_070654
3,KDAX20220313_140654_V06,-13.855,0.068,280.193,222.638,7.115,-121.791,38.850,3557.491,39928.521,20220313_070654
3,KDAX20220314_141604_V06,-3.158,0.270,439.848,583.272,15.800,-120.889,37.222,7900.188,157956.131,20220314_071604
3,KDAX20220314_142540_V06,6.442,0.653,441.996,578.888,25.248,-120.877,37.242,12624.220,156477.929,20220314_072540
3,KDAX20220314_143517_V06,16.058,0.683,441.635,572.035,32.078,-120.878,37.273,16039.093,153348.818,20220314_073517
3,KDAX20220314_144454_V06,25.675,0.072,443.047,570.317,36.686,-120.870,37.281,18342.909,152916.339,20220314_074454
2,KDAX20220314_141604_V06,-3.158,0.451,258.806,127.578,17.538,-121.915,39.277,8769.156,88637.267,20220314_071604
2,KDAX20220314_142540_V06,6.442,0.144,262.122,128.843,30.853,-121.896,39.272,15426.319,87648.979,20220314_072540
6,KDAX20220315_153924_V06,81.710,0.084,281.190,389.572,16.596,-121.784,38.098,8298.216,45762.683,20220315_083924
4,KDAX20220316_152903_V06,72.899,0.078,283.510,376.420,19.051,-121.771,38.157,9525.600,39089.536,20220316_082903
4,KDAX20220316_153839_V06,82.499,0.110,281.305,378.875,25.696,-121.783,38.146,12848.114,40530.255,20220316_083839
3,KDAX20220316_142149_V06,5.666,0.136,277.565,383.061,16.164,-121.805,38.127,8082.235,43018.724,20220316_072149
6,KDAX20220317_142423_V06,9.776,0.400,16.903,424.090,22.541,-123.287,37.931,11270.418,154549.356,20220317_072423
6,KDAX20220317_142843_V06,14.109,0.134,17.410,424.467,28.811,-123.284,37.929,14405.517,154393.458,20220317_072843
6,KDAX20220317_143334_V06,18.959,0.086,21.677,426.801,33.374,-123.259,37.919,16687.156,152923.455,20220317_073334
5,KDAX20220317_141047_V06,-3.824,0.084,286.648,399.536,13.887,-121.753,38.053,6943.378,50213.610,20220317_071047
5,KDAX20220317_141508_V06,0.526,0.214,286.792,399.061,21.012,-121.752,38.055,10506.234,49968.674,20220317_071508
9,KDAX20220317_143811_V06,23.576,0.404,279.220,392.769,22.016,-121.795,38.083,11007.999,47534.116,20220317_073811
9,KDAX20220317_144248_V06,28.192,0.132,278.323,391.335,27.664,-121.800,38.090,13832.180,46936.186,20220317_074248
1,KDAX20220317_134710_V06,-27.441,0.110,206.989,80.683,6.194,-122.217,39.488,3096.771,119112.345,20220317_064710
3,KDAX20220317_140621_V06,-8.258,0.163,281.397,389.116,20.560,-121.783,38.100,10279.926,45518.343,20220317_070621
4,KDAX20220317_141047_V06,-3.824,0.104,18.436,344.457,30.369,-123.286,38.290,15184.431,142525.930,20220317_071047
7,KDAX20220317_142423_V06,9.776,0.096,266.608,112.859,32.189,-121.870,39.344,16094.538,95048.540,20220317_072423
8,KDAX20220317_142843_V06,14.109,0.073,23.459,145.998,41.113,-123.277,39.184,20556.295,158264.960,20220317_072843
10,KDAX20220317_143811_V06,23.576,0.081,27.681,201.316,31.673,-123.247,38.935,15836.699,144824.190,20220317_073811
11,KDAX20220317_153019_V06,75.709,0.053,276.769,382.757,13.626,-121.809,38.128,6813.051,42977.806,20220317_083019
3,KDAX20220318_142644_V06,13.672,0.219,452.728,583.606,22.203,-120.816,37.220,11101.707,161057.772,20220318_072644
3,KDAX20220318_143621_V06,23.289,0.415,452.086,575.814,33.446,-120.820,37.255,16722.870,157483.071,20220318_073621
3,KDAX20220318_144558_V06,32.905,0.371,453.653,569.011,39.353,-120.810,37.286,19676.313,154900.070,20220318_074558
3,KDAX20220318_150511_V06,52.122,0.068,451.421,551.802,52.375,-120.822,37.364,26187.253,146911.872,20220318_080511
2,KDAX20220318_141708_V06,4.072,0.142,262.062,117.396,29.965,-121.897,39.323,14982.309,93251.704,20220318_071708
4,KDAX20220318_142644_V06,13.672,0.094,353.425,75.423,17.323,-121.366,39.512,8661.640,115422.118,20220318_072644
7,KDAX20220319_141612_V06,4.688,0.106,265.213,111.632,14.906,-121.878,39.349,7453.106,95776.800,20220319_071612
7,KDAX20220319_142048_V06,9.288,0.219,265.449,111.312,22.011,-121.877,39.351,11005.502,95912.697,20220319_072048
7,KDAX20220319_142523_V06,13.871,0.338,269.072,105.671,26.259,-121.856,39.376,13129.559,98387.350,20220319_072523
7,KDAX20220319_142958_V06,18.454,0.387,271.578,101.765,29.268,-121.842,39.394,14633.897,100131.029,20220319_072958
7,KDAX20220319_143434_V06,23.054,0.258,272.869,96.360,30.631,-121.834,39.418,15315.410,102719.887,20220319_073434
7,KDAX20220319_143909_V06,27.638,0.070,273.171,90.439,33.638,-121.832,39.445,16818.788,105635.813,20220319_073909
8,KDAX20220319_142523_V06,13.871,0.067,8.266,271.305,12.978,-123.352,38.618,6488.879,146571.129,20220319_072523
8,KDAX20220319_142958_V06,18.454,-1.000,8.266,271.305,20.265,-123.352,38.618,10132.629,146571.129,20220319_072958
8,KDAX20220319_143434_V06,23.054,0.129,12.470,271.760,21.086,-123.327,38.617,10543.066,144456.974,20220319_073434
8,KDAX20220319_143909_V06,27.638,0.478,19.227,270.336,22.189,-123.289,38.624,11094.474,141168.002,20220319_073909
3,KDAX20220319_140659_V06,-4.529,0.050,58.334,213.205,63.665,-123.069,38.884,31832.466,128389.937,20220319_070659
5,KDAX20220319_141136_V06,0.088,0.062,278.944,228.073,13.697,-121.798,38.825,6848.461,37472.797,20220319_071136
12,KDAX20220319_152935_V06,78.071,0.053,331.148,104.365,20.305,-121.496,39.382,10152.252,99049.458,20220319_082935
13,KDAX20220319_153411_V06,82.671,0.071,83.803,154.366,71.706,-122.927,39.150,35852.753,130336.264,20220319_083411
3,KDAX20220320_141158_V06,2.005,0.059,278.777,382.173,15.948,-121.798,38.131,7973.936,42434.617,20220320_071158
3,KDAX20220320_142133_V06,11.589,0.093,281.085,380.028,24.565,-121.785,38.141,12282.689,41116.692,20220320_072133
1,KDAX20220320_134308_V06,-26.828,0.092,275.461,387.739,14.752,-121.817,38.106,7375.843,45552.890,20220320_064308
2,KDAX20220320_141158_V06,2.005,0.290,283.751,410.513,24.085,-121.769,38.003,12042.414,55850.616,20220320_071158
4,KDAX20220320_152846_V06,78.805,0.142,280.252,380.051,15.635,-121.789,38.140,7817.621,41225.476,20220320_082846
4,KDAX20220323_140906_V06,3.799,0.173,453.893,582.422,19.559,-120.810,37.226,9779.432,160814.478,20220323_070906
4,KDAX20220323_141841_V06,13.383,0.704,451.103,578.628,29.188,-120.825,37.243,14593.999,158481.586,20220323_071841
4,KDAX20220323_142817_V06,22.983,0.814,450.917,574.063,31.916,-120.826,37.263,15958.027,156434.050,20220323_072817
4,KDAX20220323_143754_V06,32.599,0.677,456.623,568.432,40.305,-120.794,37.289,20152.283,155391.800,20220323_073754
4,KDAX20220323_144730_V06,42.199,0.467,461.568,564.075,46.159,-120.765,37.308,23079.487,154790.018,20220323_074730
1,KDAX20220323_134953_V06,-15.417,0.214,256.066,113.385,5.350,-121.931,39.341,2675.056,95858.274,20220323_064953
1,KDAX20220323_140906_V06,3.799,0.063,258.471,114.070,21.073,-121.918,39.338,10536.736,95255.510,20220323_070906
1,KDAX20220323_141841_V06,13.383,0.144,263.173,112.121,31.462,-121.890,39.347,15730.928,95726.968,20220323_071841
2,KDAX20220323_134953_V06,-15.417,0.161,279.318,384.691,17.221,-121.795,38.120,8610.703,43590.019,20220323_064953
2,KDAX20220323_140906_V06,3.799,0.150,284.011,385.920,25.213,-121.768,38.114,12606.327,43697.440,20220323_070906
1,KDAX20220324_140236_V06,-1.146,0.167,453.210,589.585,14.142,-120.814,37.193,7071.164,163808.388,20220324_070236
1,KDAX20220324_141212_V06,8.454,0.636,459.191,583.917,25.973,-120.780,37.219,12986.410,162750.263,20220324_071212
1,KDAX20220324_142148_V06,18.054,0.649,456.617,578.007,29.379,-120.794,37.245,14689.714,159543.488,20220324_072148
1,KDAX20220324_143125_V06,27.670,0.774,457.747,569.292,37.726,-120.787,37.285,18863.053,156046.822,20220324_073125
1,KDAX20220324_144101_V06,37.270,0.555,458.935,563.594,45.791,-120.780,37.310,22895.442,153901.258,20220324_074101
1,KDAX20220324_150014_V06,56.487,0.237,457.873,554.257,51.153,-120.786,37.352,25576.602,149641.487,20220324_080014
2,KDAX20220324_140236_V06,-1.146,0.051,282.248,383.404,17.724,-121.778,38.125,8861.876,42636.239,20220324_070236
7,KDAX20220325_140552_V06,3.674,0.585,453.788,581.206,19.601,-120.810,37.231,9800.605,160255.717,20220325_070552
7,KDAX20220325_141528_V06,13.274,0.724,455.119,574.891,31.809,-120.802,37.260,15904.323,157818.592,20220325_071528
7,KDAX20220325_142504_V06,22.874,0.892,458.539,569.572,37.930,-120.783,37.283,18964.891,156367.901,20220325_072504
7,KDAX20220325_143441_V06,32.491,0.793,459.261,558.947,45.478,-120.778,37.331,22739.232,152001.067,20220325_073441
7,KDAX20220325_144417_V06,42.091,0.502,457.098,550.591,50.045,-120.790,37.369,25022.691,147881.221,20220325_074417
1,KDAX20220325_134641_V06,-15.509,0.452,305.205,411.208,10.624,-121.647,38.000,5312.012,55664.971,20220325_064641
1,KDAX20220325_140552_V06,3.674,0.076,306.086,411.858,19.713,-121.642,37.997,9856.747,56011.623,20220325_070552
2,KDAX20220325_134641_V06,-15.509,0.418,255.560,115.462,8.833,-121.934,39.332,4416.479,94907.002,20220325_064641
2,KDAX20220325_140552_V06,3.674,0.287,255.443,110.579,23.775,-121.935,39.354,11887.632,97295.708,20220325_070552
4,KDAX20220325_134641_V06,-15.509,0.162,278.882,396.345,13.004,-121.797,38.067,6501.869,49316.054,20220325_064641
5,KDAX20220326_140940_V06,9.027,0.598,450.460,582.726,23.270,-120.829,37.224,11635.071,160134.238,20220326_070940
5,KDAX20220326_141917_V06,18.644,0.727,451.505,577.020,33.434,-120.823,37.250,16717.014,157871.681,20220326_071917
5,KDAX20220326_142853_V06,28.244,0.791,453.510,568.657,40.506,-120.811,37.288,20252.759,154710.995,20220326_072853
5,KDAX20220326_143828_V06,37.827,0.770,452.897,557.314,46.242,-120.814,37.339,23121.039,149656.188,20220326_073828
5,KDAX20220326_144805_V06,47.444,0.567,449.479,548.847,50.958,-120.833,37.377,25479.016,145145.700,20220326_074805
1,KDAX20220326_134051_V06,-19.790,0.076,257.934,119.786,2.479,-121.921,39.313,1239.525,92529.054,20220326_064051
1,KDAX20220326_135028_V06,-10.173,0.086,257.347,120.055,14.560,-121.924,39.311,7279.833,92465.431,20220326_065028
1,KDAX20220326_140940_V06,9.027,0.316,260.277,113.766,27.678,-121.907,39.340,13839.243,95211.465,20220326_070940
1,KDAX20220326_141917_V06,18.644,0.404,265.011,115.669,34.351,-121.880,39.331,17175.724,93811.010,20220326_071917
2,KDAX20220326_135028_V06,-10.173,0.165,281.902,382.997,18.953,-121.780,38.127,9476.713,42473.481,20220326_065028
2,KDAX20220326_140940_V06,9.027,0.099,281.467,383.758,23.737,-121.782,38.124,11868.700,42891.929,20220326_070940
3,KDAX20220326_135028_V06,-10.173,0.149,308.362,412.857,10.985,-121.629,37.993,5492.573,56582.953,20220326_065028
4,KDAX20220326_135028_V06,-10.173,0.067,242.814,47.106,6.512,-122.010,39.640,3255.978,129639.400,20220326_065028
2,KDAX20220327_141320_V06,14.245,0.465,452.305,568.149,28.754,-120.818,37.290,14376.756,154192.210,20220327_071320
2,KDAX20220327_142256_V06,23.845,0.052,450.450,567.091,39.119,-120.828,37.295,19559.287,153274.847,20220327_072256
1,KDAX20220327_134432_V06,-14.555,0.237,424.480,422.417,14.514,-120.969,37.948,7257.078,87294.309,20220327_064432
3,KDAX20220328_150251_V06,65.311,0.137,397.092,189.818,19.327,-121.116,38.996,9663.616,73428.249,20220328_080251
3,KDAX20220328_150606_V06,68.561,0.344,397.929,189.680,24.587,-121.111,38.997,12293.279,73757.335,20220328_080606
3,KDAX20220328_150921_V06,71.811,0.119,400.687,187.720,29.013,-121.095,39.005,14506.455,75406.735,20220328_080921
3,KDAX20220328_151236_V06,75.061,-1.000,402.835,186.275,33.659,-121.083,39.012,16829.543,76662.094,20220328_081236
3,KDAX20220328_151551_V06,78.311,0.084,404.094,183.493,33.494,-121.076,39.024,16747.084,78117.840,20220328_081551
3,KDAX20220328_151905_V06,81.544,-1.000,405.842,181.469,36.008,-121.065,39.033,18004.186,79454.480,20220328_081905
3,KDAX20220328_152232_V06,84.994,0.067,400.669,177.120,34.737,-121.095,39.053,17368.486,79425.692,20220328_082232
4,KDAX20220328_151236_V06,75.061,0.074,278.899,381.862,14.350,-121.797,38.132,7175.093,42268.926,20220328_081236
4,KDAX20220329_133836_V06,-17.392,0.378,301.309,409.784,3.738,-121.669,38.007,1869.226,54895.975,20220329_063836
4,KDAX20220329_134138_V06,-14.359,0.380,301.703,409.779,8.075,-121.667,38.007,4037.340,54896.015,20220329_064138
4,KDAX20220329_134440_V06,-11.325,0.261,302.959,410.131,11.385,-121.660,38.005,5692.261,55085.443,20220329_064440
4,KDAX20220329_134741_V06,-8.309,0.317,306.814,411.980,14.228,-121.638,37.997,7114.192,56093.727,20220329_064741
4,KDAX20220329_135043_V06,-5.275,0.349,309.019,415.976,17.720,-121.625,37.979,8860.230,58162.892,20220329_065043
4,KDAX20220329_135345_V06,-2.242,0.055,311.254,417.235,22.289,-121.613,37.973,11144.482,58886.804,20220329_065345
10,KDAX20220329_135043_V06,-5.275,0.109,269.352,128.008,17.360,-121.854,39.276,8679.939,87350.646,20220329_065043
10,KDAX20220329_135345_V06,-2.242,-1.000,269.352,128.008,22.183,-121.854,39.276,11091.439,87350.646,20220329_065345
10,KDAX20220329_135647_V06,0.791,0.448,269.330,129.398,23.463,-121.854,39.269,11731.699,86668.609,20220329_065647
10,KDAX20220329_140251_V06,6.858,0.693,272.458,130.844,25.872,-121.836,39.263,12935.958,85691.863,20220329_070251
10,KDAX20220329_140553_V06,9.891,0.288,273.025,133.506,26.257,-121.833,39.251,13128.422,84332.309,20220329_070553
9,KDAX20220329_134741_V06,-8.309,0.057,275.602,386.291,16.685,-121.816,38.112,8342.329,44836.785,20220329_064741
9,KDAX20220329_135043_V06,-5.275,0.121,275.989,386.115,20.731,-121.814,38.113,10365.285,44699.689,20220329_065043
11,KDAX20220329_144517_V06,49.291,0.082,276.691,382.935,13.816,-121.810,38.127,6908.072,43073.933,20220329_074517
11,KDAX20220329_144819_V06,52.325,0.345,277.183,382.712,17.544,-121.807,38.128,8772.194,42900.964,20220329_074819
5,KDAX20220329_134138_V06,-14.359,0.154,276.030,383.954,15.685,-121.813,38.123,7842.537,43654.180,20220329_064138
6,KDAX20220329_134138_V06,-14.359,0.076,252.312,121.185,10.288,-121.953,39.306,5143.814,92532.350,20220329_064138
7,KDAX20220329_134741_V06,-8.309,0.092,332.927,132.988,6.907,-121.486,39.253,3453.602,85113.612,20220329_064741
8,KDAX20220329_134741_V06,-8.309,0.079,275.949,227.774,12.503,-121.815,38.826,6251.385,38062.426,20220329_064741
1,KDAX20220330_133732_V06,-16.915,0.103,300.943,406.296,7.862,-121.671,38.022,3930.864,53149.934,20220330_063732
1,KDAX20220330_134708_V06,-7.315,0.834,305.651,407.521,13.487,-121.644,38.017,6743.562,53834.515,20220330_064708
2,KDAX20220331_134345_V06,-9.157,0.715,304.182,419.432,11.847,-121.653,37.963,5923.513,59752.774,20220331_064345
2,KDAX20220331_140301_V06,10.109,0.436,302.319,414.087,20.596,-121.663,37.987,10298.188,57055.152,20220331_070301
1,KDAX20220331_132430_V06,-28.407,0.194,275.826,382.316,11.872,-121.815,38.130,5935.959,42895.986,20220331_062430
4,KDAX20220331_150046_V06,67.859,0.077,282.718,379.936,16.936,-121.775,38.141,8467.913,40891.528,20220331_080046
1,KDAX20220401_134039_V06,-10.720,0.785,309.317,422.631,13.347,-121.624,37.949,6673.595,61492.012,20220401_064039
1,KDAX20220401_135016_V06,-1.104,0.678,309.706,421.819,20.056,-121.621,37.952,10028.058,61102.754,20220401_065016
1,KDAX20220401_140930_V06,18.130,0.081,308.467,424.945,22.611,-121.629,37.938,11305.253,62615.944,20220401_070930
1,KDAX20220401_141906_V06,27.730,0.396,304.758,424.530,21.204,-121.650,37.940,10602.023,62310.466,20220401_071906
4,KDAX20220401_150713_V06,75.846,0.123,280.707,380.351,15.253,-121.787,38.139,7626.263,41317.202,20220401_080713
4,KDAX20220402_134626_V06,-3.404,0.107,432.794,583.066,15.171,-120.929,37.224,7585.279,156333.400,20220402_064626
4,KDAX20220402_140541_V06,15.846,0.479,441.033,576.060,32.462,-120.882,37.255,16230.993,154999.241,20220402_070541
4,KDAX20220402_141517_V06,25.446,0.636,445.006,567.542,42.293,-120.859,37.293,21146.378,152155.502,20220402_071517
4,KDAX20220402_142454_V06,35.062,0.484,445.803,562.615,46.529,-120.854,37.315,23264.583,150187.455,20220402_072454
4,KDAX20220402_143431_V06,44.679,0.298,437.850,555.387,50.926,-120.899,37.348,25463.105,145108.174,20220402_073431
4,KDAX20220402_144408_V06,54.296,0.150,427.982,542.663,52.659,-120.954,37.406,26329.527,137172.398,20220402_074408
1,KDAX20220402_133649_V06,-13.021,0.729,303.928,408.645,8.505,-121.654,38.012,4252.552,54357.965,20220402_063649
1,KDAX20220402_134626_V06,-3.404,0.647,303.745,410.320,16.738,-121.655,38.004,8369.023,55191.556,20220402_064626
1,KDAX20220402_140541_V06,15.846,0.126,305.956,414.436,21.877,-121.643,37.986,10938.615,57295.283,20220402_070541
3,KDAX20220402_134626_V06,-3.404,0.146,350.973,72.624,4.974,-121.380,39.525,2486.874,116509.561,20220402_064626
3,KDAX20220402_140541_V06,15.846,0.587,352.778,75.161,14.354,-121.370,39.513,7177.239,115475.230,20220402_070541
1,KDAX20220403_133256_V06,-15.376,0.723,301.352,411.806,11.757,-121.669,37.997,5878.437,55906.887,20220403_063256
1,KDAX20220403_134232_V06,-5.776,0.871,305.102,419.317,17.883,-121.648,37.964,8941.282,59713.025,20220403_064232
1,KDAX20220403_140146_V06,13.457,-1.000,312.155,433.446,31.274,-121.608,37.900,15637.153,66999.269,20220403_070146
1,KDAX20220403_141122_V06,23.057,0.063,309.629,425.909,29.194,-121.622,37.934,14597.110,63138.403,20220403_071122
5,KDAX20220403_143037_V06,42.307,0.119,278.846,383.918,19.080,-121.797,38.123,9539.984,43271.886,20220403_073037
5,KDAX20220403_144015_V06,51.940,0.079,279.969,381.660,26.428,-121.791,38.133,13213.925,42040.528,20220403_074015
3,KDAX20220403_133256_V06,-15.376,0.183,276.966,381.021,13.776,-121.808,38.136,6888.083,42115.725,20220403_063256
4,KDAX20220403_141122_V06,23.057,0.059,282.771,380.387,17.396,-121.775,38.139,8697.790,41106.075,20220403_071122
2,KDAX20220404_133447_V06,-12.004,0.548,303.048,411.478,6.431,-121.659,37.999,3215.528,55759.798,20220404_063447
2,KDAX20220404_134052_V06,-5.920,0.545,303.464,411.905,13.659,-121.657,37.997,6829.695,55979.444,20220404_064052
2,KDAX20220404_134656_V06,0.146,0.407,307.132,412.882,19.788,-121.636,37.993,9894.242,56553.598,20220404_064656
2,KDAX20220404_135301_V06,6.230,0.101,308.910,412.294,23.297,-121.626,37.995,11648.467,56323.538,20220404_065301
6,KDAX20220404_134052_V06,-5.920,0.294,275.672,179.403,49.914,-121.817,39.044,24957.060,61513.298,20220404_064052
6,KDAX20220404_134656_V06,0.146,-1.000,275.672,179.403,59.560,-121.817,39.044,29780.060,61513.298,20220404_064656
6,KDAX20220404_135301_V06,6.230,0.455,263.175,190.477,71.436,-121.889,38.994,35717.947,57774.290,20220404_065301
6,KDAX20220404_140511_V06,18.396,0.482,264.152,203.110,78.049,-121.883,38.937,39024.383,51654.597,20220404_070511
6,KDAX20220404_141116_V06,24.480,0.298,269.513,204.453,81.690,-121.852,38.931,40844.757,50146.402,20220404_071116
6,KDAX20220404_141720_V06,30.546,0.430,283.176,218.863,73.464,-121.774,38.867,36731.796,41431.511,20220404_071720
6,KDAX20220404_142325_V06,36.630,0.065,301.736,235.300,61.571,-121.667,38.793,30785.269,32361.753,20220404_072325
4,KDAX20220404_133447_V06,-12.004,0.108,277.264,381.983,17.507,-121.806,38.132,8753.557,42538.597,20220404_063447
5,KDAX20220404_133447_V06,-12.004,0.091,382.136,57.885,22.737,-121.199,39.591,11368.378,127833.734,20220404_063447
8,KDAX20220404_134656_V06,0.146,0.231,258.192,183.960,72.741,-121.918,39.024,36370.453,61670.678,20220404_064656
9,KDAX20220404_135301_V06,6.230,0.073,434.456,87.018,37.265,-120.896,39.458,18632.496,125936.157,20220404_065301
2,KDAX20220405_133029_V06,-14.786,0.354,305.549,412.733,7.987,-121.645,37.993,3993.635,56434.508,20220405_063029
2,KDAX20220405_134006_V06,-5.170,0.553,305.892,416.337,18.742,-121.643,37.977,9370.984,58242.861,20220405_064006
1,KDAX20220405_132051_V06,-24.420,0.078,275.828,380.940,13.711,-121.815,38.136,6855.490,42235.869,20220405_062051
5,KDAX20220405_141835_V06,33.314,0.107,276.050,381.867,13.690,-121.813,38.132,6845.058,42649.239,20220405_071835
6,KDAX20220405_144728_V06,62.197,0.113,279.635,380.981,17.477,-121.793,38.136,8738.579,41751.277,20220405_074728
1,KDAX20220406_132604_V06,-17.692,0.564,297.908,413.271,8.107,-121.689,37.991,4053.690,56645.351,20220406_062604
1,KDAX20220406_133305_V06,-10.675,0.277,297.709,412.384,16.862,-121.690,37.995,8431.116,56203.588,20220406_063305
1,KDAX20220406_134007_V06,-3.642,0.634,304.409,426.680,20.542,-121.652,37.930,10270.937,63378.346,20220406_064007
1,KDAX20220406_134709_V06,3.391,0.116,309.037,430.014,24.087,-121.625,37.915,12043.390,65164.043,20220406_064709
4,KDAX20220406_133305_V06,-10.675,0.113,279.255,381.714,15.209,-121.795,38.133,7604.353,42152.869,20220406_063305
4,KDAX20220406_134007_V06,-3.642,0.143,280.098,381.354,21.503,-121.790,38.135,10751.651,41876.682,20220406_064007
4,KDAX20220407_134104_V06,-1.188,0.144,434.436,578.577,21.219,-120.919,37.244,10609.282,154659.443,20220407_064104
4,KDAX20220407_140018_V06,18.046,0.124,437.392,567.140,40.063,-120.902,37.295,20031.303,150200.115,20220407_070018
4,KDAX20220407_140955_V06,27.662,0.664,439.511,555.786,47.202,-120.889,37.346,23601.144,145679.052,20220407_070955
4,KDAX20220407_141933_V06,37.296,0.502,443.517,556.105,47.216,-120.867,37.345,23607.863,146787.742,20220407_071933
4,KDAX20220407_142910_V06,46.912,0.080,445.779,553.774,51.891,-120.854,37.355,25945.474,146332.671,20220407_072910
1,KDAX20220407_133127_V06,-10.804,0.657,296.390,406.502,15.223,-121.697,38.021,7611.652,53281.781,20220407_063127
1,KDAX20220407_134104_V06,-1.188,0.664,296.572,406.119,22.109,-121.696,38.023,11054.346,53086.983,20220407_064104
