track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
1,KTYX20220927_104636_V06,-9.113,0.131,36.785,478.258,50.100,-77.293,42.942,25049.839,158948.120,20220927_064636
1,KTYX20220927_105233_V06,-3.163,0.065,39.671,477.188,50.963,-77.275,42.947,25481.555,157453.568,20220927_065233
10,KTYX20220928_110718_V06,10.432,0.084,270.324,103.103,27.466,-75.867,44.642,13732.981,99560.507,20220928_070718
14,KTYX20220928_112400_V06,27.132,0.067,33.891,190.956,36.126,-77.346,44.234,18063.231,143792.012,20220928_072400
15,KTYX20220928_112400_V06,27.132,0.058,348.411,127.722,16.390,-75.375,44.531,8194.870,89475.533,20220928_072400
17,KTYX20220928_114741_V06,50.815,0.085,269.548,314.063,18.260,-75.869,43.692,9130.062,16771.233,20220928_074741
19,KTYX20220928_120543_V06,68.849,0.065,173.862,272.123,8.576,-76.465,43.879,4287.895,64590.721,20220928_080543
19,KTYX20220928_121147_V06,74.915,-1.000,173.862,272.123,18.222,-76.465,43.879,9110.895,64590.721,20220928_081147
19,KTYX20220928_121750_V06,80.965,0.325,178.854,276.506,13.156,-76.433,43.859,6578.026,61701.286,20220928_081750
21,KTYX20220928_121147_V06,74.915,0.052,289.367,191.783,40.813,-75.747,44.243,20406.733,54368.932,20220928_081147
3,KTYX20221004_120635_V06,62.713,0.168,34.349,448.880,37.774,-77.311,43.074,18886.751,152262.730,20221004_080635
2,KTYX20221005_111256_V06,7.883,0.177,45.414,428.940,5.698,-77.245,43.165,2848.822,142688.216,20221005_071256
1,KTYX20221006_111141_V06,5.449,0.064,231.595,498.896,19.036,-76.098,42.860,9517.781,105165.120,20221006_071141
5,KTYX20221010_121113_V06,60.203,0.148,317.745,512.415,63.548,-75.572,42.800,31773.983,106577.425,20221010_081113
10,KTYX20221010_122459_V06,73.969,0.054,356.167,66.565,21.224,-75.325,44.806,10611.870,120048.777,20221010_082459
2,KTYX20221013_110533_V06,-9.101,0.274,217.675,423.600,19.707,-76.186,43.198,9853.321,74253.593,20221013_070533
7,KTYX20221013_112429_V06,9.833,0.079,444.361,440.129,31.458,-74.793,43.122,15729.027,100593.412,20221013_072429
1,KTYX20221015_114140_V06,24.564,0.082,25.988,442.414,31.512,-77.363,43.102,15755.951,154405.370,20221015_074140
3,KTYX20221015_120918_V06,52.198,0.087,24.924,264.003,46.437,-77.392,43.905,23218.639,138710.882,20221015_080918
1,KTYX20221016_122310_V06,64.830,0.142,297.052,304.430,14.733,-75.698,43.736,7366.531,2660.575,20221016_082310
1,KTYX20221016_122957_V06,71.613,-1.000,297.052,304.430,25.519,-75.698,43.736,12759.281,2660.575,20221016_082957
1,KTYX20221016_123643_V06,78.380,0.074,297.261,304.014,15.580,-75.697,43.738,7790.188,2429.753,20221016_083643
5,KTYX20221019_124039_V06,78.577,0.074,25.378,362.301,47.773,-77.377,43.463,23886.459,140800.122,20221019_084039
5,KTYX20221019_124742_V06,85.627,0.112,25.674,358.506,54.081,-77.376,43.480,27040.562,140247.903,20221019_084742
15,KTYX20221020_120506_V06,41.771,0.134,28.484,490.938,41.326,-77.342,42.884,20662.952,165965.638,20221020_080506
15,KTYX20221020_120943_V06,46.388,0.097,30.554,492.111,47.889,-77.329,42.879,23944.484,165459.482,20221020_080943
4,KTYX20221020_111514_V06,-8.096,0.094,243.423,239.362,12.708,-76.033,44.028,6353.931,41466.451,20221020_071514
7,KTYX20221020_112905_V06,5.754,0.085,383.667,49.652,43.868,-75.151,44.881,21934.193,131979.235,20221020_072905
7,KTYX20221020_113342_V06,10.371,0.095,399.932,42.957,39.477,-75.047,44.911,19738.407,137892.837,20221020_073342
7,KTYX20221020_113819_V06,14.988,0.072,409.355,42.238,33.156,-74.988,44.914,16578.068,139999.881,20221020_073819
10,KTYX20221020_113819_V06,14.988,0.109,442.874,223.909,17.021,-74.788,44.095,8510.334,80936.362,20221020_073819
1,KTYX20221023_113724_V06,10.269,0.070,24.778,430.228,30.074,-77.372,43.157,15037.141,152238.876,20221023_073724
1,KTYX20221025_112922_V06,-0.323,0.108,257.491,324.059,18.525,-75.943,43.647,9262.318,24422.686,20221025_072922
1,KTYX20221025_113616_V06,6.577,0.051,259.234,323.274,29.401,-75.933,43.651,14700.633,23470.749,20221025_073616
1,KTYX20221030_110913_V06,-26.944,0.089,261.467,213.514,7.030,-75.921,44.145,3515.245,47340.770,20221030_070913
1,KTYX20221031_124154_V06,64.435,0.094,25.344,420.818,37.740,-77.370,43.200,18870.060,150027.574,20221031_084154
8,KTYX20221101_121711_V06,38.412,0.073,368.126,338.805,26.912,-75.258,43.580,13455.931,39201.433,20221101_081711
8,KTYX20221101_122142_V06,42.929,0.151,376.392,343.649,19.453,-75.207,43.558,9726.421,43991.333,20221101_082142
1,KTYX20221106_113353_V06,-11.444,0.150,41.016,171.324,67.339,-77.303,44.323,33669.689,144594.432,20221106_063353
1,KTYX20221108_114302_V06,-4.921,0.258,322.737,481.716,8.227,-75.541,42.938,4113.307,91566.679,20221108_064302
1,KTYX20221108_115005_V06,2.129,0.122,322.142,488.022,15.469,-75.544,42.910,7734.530,94660.857,20221108_065005
2,KTYX20221108_114302_V06,-4.921,0.113,223.184,185.549,5.017,-76.161,44.270,2508.682,68919.759,20221108_064302
1,KTYX20221109_113955_V06,-9.351,0.050,177.417,212.938,7.304,-76.446,44.145,3652.191,75177.036,20221109_063955
1,KTYX20221109_114647_V06,-2.484,0.059,177.600,213.158,14.513,-76.445,44.144,7256.616,75038.928,20221109_064647
2,KTYX20221114_112704_V06,-28.739,0.064,179.090,212.847,8.444,-76.436,44.146,4221.870,74523.430,20221114_062704
6,KTYX20221117_121018_V06,10.614,0.248,179.085,211.630,6.521,-76.436,44.151,3260.405,74882.831,20221117_071018
6,KTYX20221117_121454_V06,15.214,0.279,179.152,211.710,12.258,-76.435,44.151,6129.230,74832.155,20221117_071454
6,KTYX20221117_121931_V06,19.831,0.068,177.931,211.533,7.799,-76.443,44.151,3899.618,75377.940,20221117_071931
3,KTYX20221117_120106_V06,1.414,0.068,177.837,211.756,7.018,-76.443,44.150,3509.043,75350.575,20221117_070106
4,KTYX20221117_120542_V06,6.014,0.117,434.320,559.917,11.430,-74.862,42.583,5714.759,146286.031,20221117_070542
3,KTYX20221119_121842_V06,16.458,0.076,297.473,301.566,21.442,-75.696,43.749,10721.241,1486.661,20221119_071842
4,KTYX20221120_122503_V06,21.542,0.055,60.233,29.430,28.160,-77.199,44.963,14079.997,180759.904,20221120_072503
1,KTYX20221123_120203_V06,-5.200,0.057,283.723,291.954,12.339,-75.781,43.792,6169.533,9078.320,20221123_070203
6,KTYX20221125_125253_V06,43.197,0.573,46.423,265.583,78.675,-77.258,43.900,39337.669,127951.027,20221125_075253
6,KTYX20221125_130505_V06,55.397,0.444,58.072,269.929,83.549,-77.185,43.881,41774.569,121894.691,20221125_080505
6,KTYX20221125_131110_V06,61.480,0.535,62.365,268.884,88.158,-77.159,43.886,44078.982,119831.867,20221125_081110
6,KTYX20221125_131714_V06,67.547,0.361,78.201,265.969,97.574,-77.060,43.901,48787.214,112197.356,20221125_081714
6,KTYX20221125_132319_V06,73.630,0.360,85.223,276.150,99.415,-77.016,43.855,49707.460,108048.390,20221125_082319
6,KTYX20221125_132855_V06,79.230,0.121,93.883,283.731,104.151,-76.961,43.822,52075.577,103379.135,20221125_082855
6,KTYX20221125_133414_V06,84.547,0.059,95.439,290.762,106.563,-76.951,43.790,53281.257,102384.925,20221125_083414
4,KTYX20221125_124048_V06,31.113,0.080,37.225,230.844,83.268,-77.320,44.055,41633.884,135861.148,20221125_074048
4,KTYX20221125_124655_V06,37.230,0.416,39.088,237.180,87.371,-77.307,44.027,43685.487,134184.313,20221125_074655
11,KTYX20221201_130847_V06,52.158,0.180,34.140,253.792,52.421,-77.336,43.952,26210.629,134922.737,20221201_080847
11,KTYX20221201_131423_V06,57.758,0.297,37.127,252.158,60.568,-77.318,43.959,30284.060,133595.370,20221201_081423
11,KTYX20221201_131959_V06,63.358,0.061,46.742,237.017,71.592,-77.260,44.028,35796.232,130485.949,20221201_081959
3,KTYX20221201_121157_V06,-4.676,0.055,47.470,140.554,55.449,-77.267,44.462,27724.251,149327.167,20221201_071157
3,KTYX20221201_121732_V06,0.908,-1.000,47.470,140.554,64.326,-77.267,44.462,32163.001,149327.167,20221201_071732
3,KTYX20221201_122336_V06,6.974,0.060,46.076,168.518,50.357,-77.272,44.336,25178.322,142972.574,20221201_072336
4,KTYX20221202_132014_V06,62.517,0.108,39.455,465.382,44.489,-77.278,43.000,22244.297,154300.561,20221202_082014
1,KTYX20221203_121633_V06,-2.236,0.218,33.789,351.745,58.781,-77.326,43.511,29390.293,135596.787,20221203_071633
1,KTYX20221203_122238_V06,3.847,0.630,36.113,353.493,65.807,-77.312,43.503,32903.284,134627.253,20221203_072238
1,KTYX20221203_122842_V06,9.914,0.578,44.842,344.981,79.657,-77.259,43.542,39828.560,129546.180,20221203_072842
