track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_overthresh_pixels,n_animals
2,KTYX20220122_131101_V06,6,1.802,1.200,375,0,15.230
2,KTYX20220122_131101_V06,7,2.417,1.200,378,0,8.156
2,KTYX20220122_131101_V06,8,3.120,1.200,379,0,8.315
1,KTYX20220124_120144_V06,0,0.483,1.200,96,0,446.942
1,KTYX20220124_120144_V06,2,0.879,1.200,95,0,27.674
1,KTYX20220124_120144_V06,4,1.318,1.200,95,0,0.007
1,KTYX20220124_120144_V06,6,1.802,1.200,48,0,0.008
1,KTYX20220124_120144_V06,7,2.417,1.200,50,0,0.008
1,KTYX20220124_120144_V06,8,3.120,1.200,49,0,0.008
1,KTYX20220127_121000_V06,0,0.483,1.200,27845,231,372.543
1,KTYX20220127_121000_V06,2,0.879,1.200,27847,75,173.919
1,KTYX20220127_121000_V06,4,1.318,1.200,27853,24,77.009
1,KTYX20220127_121000_V06,6,1.802,1.200,13930,0,11.825
1,KTYX20220127_121000_V06,7,2.417,1.200,13936,0,2.361
1,KTYX20220127_121000_V06,8,3.120,1.200,13942,0,1.605
1,KTYX20220127_121000_V06,9,3.999,1.200,13960,0,1.107
1,KTYX20220127_121000_V06,10,5.098,1.200,13990,0,0.685
1,KTYX20220127_121000_V06,11,6.416,1.200,14034,0,0.395
2,KTYX20220202_124215_V06,0,0.483,1.200,4778,0,1642.284
2,KTYX20220202_124215_V06,2,0.879,1.200,4786,0,10.421
1,KTYX20220204_125023_V06,0,0.483,1.200,14070,0,10052.231
1,KTYX20220204_125023_V06,2,0.879,1.200,14077,0,5872.432
1,KTYX20220204_125023_V06,4,1.318,1.200,14087,0,937.966
1,KTYX20220204_130046_V06,0,0.483,1.200,23811,0,31166.715
1,KTYX20220204_130046_V06,2,0.879,1.200,23826,0,12122.897
1,KTYX20220204_130046_V06,4,1.318,1.200,23836,0,2658.379
1,KTYX20220204_130535_V06,0,0.483,1.200,19709,0,26066.861
1,KTYX20220204_130535_V06,2,0.879,1.200,19711,0,13038.645
1,KTYX20220204_130535_V06,4,1.318,1.200,19725,0,3041.769
1,KTYX20220205_130513_V06,0,0.483,1.200,22451,2,2336.937
1,KTYX20220205_130513_V06,2,0.879,1.200,22456,0,524.896
1,KTYX20220205_130513_V06,4,1.318,1.200,22459,0,69.603
1,KTYX20220205_130513_V06,6,1.802,1.200,11229,0,2.351
1,KTYX20220205_130513_V06,7,2.417,1.200,11234,0,3.657
1,KTYX20220205_130513_V06,8,3.120,1.200,11249,0,0.984
1,KTYX20220205_130513_V06,9,3.999,1.200,11255,0,0.956
1,KTYX20220205_130513_V06,10,5.098,1.200,11269,0,0.967
2,KTYX20220208_132639_V06,0,0.483,1.200,12794,0,89331.175
2,KTYX20220208_132639_V06,2,0.879,1.200,12802,0,4992.342
2,KTYX20220208_132639_V06,4,1.318,1.200,12808,0,5.591
2,KTYX20220208_133339_V06,0,0.483,1.200,20790,0,137347.480
2,KTYX20220208_133339_V06,2,0.879,1.200,20793,0,7786.064
2,KTYX20220208_133339_V06,4,1.318,1.200,20806,0,21.519
1,KTYX20220208_132639_V06,0,0.483,1.200,16880,0,1378.800
1,KTYX20220208_132639_V06,2,0.879,1.200,16884,0,457.718
1,KTYX20220208_132639_V06,4,1.318,1.200,16889,0,53.459
1,KTYX20220208_132639_V06,6,1.802,1.200,8451,0,0.451
1,KTYX20220208_132639_V06,7,2.417,1.200,8454,0,0.685
